order_id,date,time,order_details_id,pizza_id,quantity,pizza_type_id,size,price,tanggal
5515,2015-04-03,13:24:51,12552,hawaiian_s,1,hawaiian,S,10.5,2015-04-03
5554,2015-04-03,20:28:49,12642,hawaiian_s,1,hawaiian,S,10.5,2015-04-03
5574,2015-04-04,13:45:41,12685,hawaiian_s,1,hawaiian,S,10.5,2015-04-04
5579,2015-04-04,14:04:05,12700,hawaiian_s,1,hawaiian,S,10.5,2015-04-04
5582,2015-04-04,14:32:19,12719,hawaiian_s,1,hawaiian,S,10.5,2015-04-04
5587,2015-04-04,16:00:38,12730,hawaiian_s,1,hawaiian,S,10.5,2015-04-04
5607,2015-04-04,19:25:28,12769,hawaiian_s,1,hawaiian,S,10.5,2015-04-04
5665,2015-04-05,18:55:38,12909,hawaiian_s,1,hawaiian,S,10.5,2015-04-05
5670,2015-04-05,19:14:15,12926,hawaiian_s,1,hawaiian,S,10.5,2015-04-05
5698,2015-04-06,13:18:50,12982,hawaiian_s,1,hawaiian,S,10.5,2015-04-06
5713,2015-04-06,17:12:17,13024,hawaiian_s,1,hawaiian,S,10.5,2015-04-06
5725,2015-04-06,18:59:17,13058,hawaiian_s,1,hawaiian,S,10.5,2015-04-06
5758,2015-04-07,14:29:55,13146,hawaiian_s,1,hawaiian,S,10.5,2015-04-07
5794,2015-04-07,21:21:33,13220,hawaiian_s,1,hawaiian,S,10.5,2015-04-07
5803,2015-04-08,11:48:16,13236,hawaiian_s,1,hawaiian,S,10.5,2015-04-08
5820,2015-04-08,13:51:43,13276,hawaiian_s,2,hawaiian,S,10.5,2015-04-08
5823,2015-04-08,15:06:11,13288,hawaiian_s,1,hawaiian,S,10.5,2015-04-08
5850,2015-04-08,19:20:06,13343,hawaiian_s,1,hawaiian,S,10.5,2015-04-08
5875,2015-04-09,13:43:54,13394,hawaiian_s,1,hawaiian,S,10.5,2015-04-09
5909,2015-04-09,20:30:30,13478,hawaiian_s,1,hawaiian,S,10.5,2015-04-09
5944,2015-04-10,17:39:50,13548,hawaiian_s,1,hawaiian,S,10.5,2015-04-10
5946,2015-04-10,17:40:25,13554,hawaiian_s,1,hawaiian,S,10.5,2015-04-10
5949,2015-04-10,17:56:11,13561,hawaiian_s,1,hawaiian,S,10.5,2015-04-10
5960,2015-04-10,20:44:30,13593,hawaiian_s,1,hawaiian,S,10.5,2015-04-10
5993,2015-04-11,16:11:14,13672,hawaiian_s,1,hawaiian,S,10.5,2015-04-11
6013,2015-04-11,19:09:37,13717,hawaiian_s,1,hawaiian,S,10.5,2015-04-11
6020,2015-04-11,20:14:07,13737,hawaiian_s,1,hawaiian,S,10.5,2015-04-11
6023,2015-04-11,20:48:57,13743,hawaiian_s,1,hawaiian,S,10.5,2015-04-11
6028,2015-04-11,21:40:13,13758,hawaiian_s,1,hawaiian,S,10.5,2015-04-11
6040,2015-04-12,12:02:01,13783,hawaiian_s,1,hawaiian,S,10.5,2015-04-12
6062,2015-04-12,17:15:21,13838,hawaiian_s,1,hawaiian,S,10.5,2015-04-12
6090,2015-04-13,11:46:24,13902,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6108,2015-04-13,13:45:30,13944,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6114,2015-04-13,14:14:13,13955,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6127,2015-04-13,17:13:41,13977,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6129,2015-04-13,17:43:41,13980,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6143,2015-04-13,19:33:32,14010,hawaiian_s,1,hawaiian,S,10.5,2015-04-13
6173,2015-04-14,14:08:54,14102,hawaiian_s,1,hawaiian,S,10.5,2015-04-14
6208,2015-04-15,11:55:13,14192,hawaiian_s,1,hawaiian,S,10.5,2015-04-15
6210,2015-04-15,12:16:16,14197,hawaiian_s,1,hawaiian,S,10.5,2015-04-15
6226,2015-04-15,14:19:41,14237,hawaiian_s,1,hawaiian,S,10.5,2015-04-15
6260,2015-04-15,19:18:13,14315,hawaiian_s,1,hawaiian,S,10.5,2015-04-15
6296,2015-04-16,16:49:12,14392,hawaiian_s,1,hawaiian,S,10.5,2015-04-16
6304,2015-04-16,17:32:27,14411,hawaiian_s,1,hawaiian,S,10.5,2015-04-16
6307,2015-04-16,18:08:49,14418,hawaiian_s,1,hawaiian,S,10.5,2015-04-16
6314,2015-04-16,19:02:20,14431,hawaiian_s,1,hawaiian,S,10.5,2015-04-16
6318,2015-04-16,20:06:50,14439,hawaiian_s,1,hawaiian,S,10.5,2015-04-16
6334,2015-04-17,12:21:22,14477,hawaiian_s,1,hawaiian,S,10.5,2015-04-17
6337,2015-04-17,12:37:51,14493,hawaiian_s,1,hawaiian,S,10.5,2015-04-17
6340,2015-04-17,13:05:35,14502,hawaiian_s,1,hawaiian,S,10.5,2015-04-17
6342,2015-04-17,13:21:00,14504,hawaiian_s,1,hawaiian,S,10.5,2015-04-17
6354,2015-04-17,14:47:43,14527,hawaiian_s,1,hawaiian,S,10.5,2015-04-17
6392,2015-04-18,12:21:56,14627,hawaiian_s,1,hawaiian,S,10.5,2015-04-18
6420,2015-04-18,17:32:18,14689,hawaiian_s,1,hawaiian,S,10.5,2015-04-18
6426,2015-04-18,18:23:27,14703,hawaiian_s,1,hawaiian,S,10.5,2015-04-18
6452,2015-04-19,11:34:28,14753,hawaiian_s,1,hawaiian,S,10.5,2015-04-19
6464,2015-04-19,14:33:07,14776,hawaiian_s,1,hawaiian,S,10.5,2015-04-19
6465,2015-04-19,15:01:12,14779,hawaiian_s,1,hawaiian,S,10.5,2015-04-19
6473,2015-04-19,16:17:45,14794,hawaiian_s,1,hawaiian,S,10.5,2015-04-19
6490,2015-04-19,19:06:19,14825,hawaiian_s,1,hawaiian,S,10.5,2015-04-19
6526,2015-04-20,13:58:18,14903,hawaiian_s,2,hawaiian,S,10.5,2015-04-20
6552,2015-04-20,18:34:43,14949,hawaiian_s,1,hawaiian,S,10.5,2015-04-20
6656,2015-04-22,14:44:46,15174,hawaiian_s,1,hawaiian,S,10.5,2015-04-22
6664,2015-04-22,16:32:47,15199,hawaiian_s,1,hawaiian,S,10.5,2015-04-22
6688,2015-04-22,20:38:05,15245,hawaiian_s,1,hawaiian,S,10.5,2015-04-22
6700,2015-04-23,12:51:44,15277,hawaiian_s,1,hawaiian,S,10.5,2015-04-23
6701,2015-04-23,12:57:08,15285,hawaiian_s,1,hawaiian,S,10.5,2015-04-23
6762,2015-04-24,13:10:26,15414,hawaiian_s,1,hawaiian,S,10.5,2015-04-24
6790,2015-04-24,17:50:59,15484,hawaiian_s,1,hawaiian,S,10.5,2015-04-24
6820,2015-04-24,22:39:29,15562,hawaiian_s,1,hawaiian,S,10.5,2015-04-24
6823,2015-04-25,12:52:56,15567,hawaiian_s,1,hawaiian,S,10.5,2015-04-25
6829,2015-04-25,13:37:32,15583,hawaiian_s,1,hawaiian,S,10.5,2015-04-25
6856,2015-04-25,18:11:20,15641,hawaiian_s,1,hawaiian,S,10.5,2015-04-25
6887,2015-04-26,12:08:01,15695,hawaiian_s,1,hawaiian,S,10.5,2015-04-26
6914,2015-04-26,17:41:42,15748,hawaiian_s,1,hawaiian,S,10.5,2015-04-26
6915,2015-04-26,17:57:44,15752,hawaiian_s,1,hawaiian,S,10.5,2015-04-26
6917,2015-04-26,18:16:19,15761,hawaiian_s,1,hawaiian,S,10.5,2015-04-26
6923,2015-04-26,19:29:03,15772,hawaiian_s,1,hawaiian,S,10.5,2015-04-26
6939,2015-04-27,11:34:00,15799,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
6950,2015-04-27,12:20:54,15818,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
6960,2015-04-27,14:06:51,15842,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
6973,2015-04-27,16:45:25,15869,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
6980,2015-04-27,17:26:06,15883,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
6987,2015-04-27,18:30:08,15894,hawaiian_s,1,hawaiian,S,10.5,2015-04-27
7015,2015-04-28,12:52:09,15947,hawaiian_s,1,hawaiian,S,10.5,2015-04-28
7062,2015-04-29,11:59:10,16050,hawaiian_s,1,hawaiian,S,10.5,2015-04-29
7088,2015-04-29,17:43:30,16102,hawaiian_s,2,hawaiian,S,10.5,2015-04-29
7105,2015-04-29,21:25:35,16137,hawaiian_s,1,hawaiian,S,10.5,2015-04-29
7108,2015-04-30,11:53:21,16140,hawaiian_s,1,hawaiian,S,10.5,2015-04-30
7128,2015-04-30,13:58:44,16204,hawaiian_s,1,hawaiian,S,10.5,2015-04-30
7167,2015-04-30,21:22:31,16296,hawaiian_s,1,hawaiian,S,10.5,2015-04-30
7198,2015-05-01,14:27:42,16354,hawaiian_s,1,hawaiian,S,10.5,2015-05-01
7206,2015-05-01,16:18:54,16370,hawaiian_s,1,hawaiian,S,10.5,2015-05-01
7249,2015-05-02,12:27:56,16471,hawaiian_s,1,hawaiian,S,10.5,2015-05-02
7253,2015-05-02,13:47:54,16479,hawaiian_s,1,hawaiian,S,10.5,2015-05-02
7265,2015-05-02,16:07:20,16505,hawaiian_s,1,hawaiian,S,10.5,2015-05-02
7270,2015-05-02,16:58:13,16514,hawaiian_s,1,hawaiian,S,10.5,2015-05-02
7292,2015-05-02,19:41:09,16560,hawaiian_s,1,hawaiian,S,10.5,2015-05-02
7335,2015-05-03,16:16:22,16661,hawaiian_s,1,hawaiian,S,10.5,2015-05-03
7342,2015-05-03,17:22:12,16676,hawaiian_s,1,hawaiian,S,10.5,2015-05-03
7350,2015-05-03,19:21:48,16690,hawaiian_s,1,hawaiian,S,10.5,2015-05-03
7364,2015-05-04,12:07:44,16728,hawaiian_s,1,hawaiian,S,10.5,2015-05-04
7387,2015-05-04,16:11:04,16795,hawaiian_s,1,hawaiian,S,10.5,2015-05-04
7424,2015-05-05,13:10:00,16867,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7428,2015-05-05,14:10:13,16876,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7443,2015-05-05,17:09:42,16916,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7446,2015-05-05,17:59:16,16924,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7456,2015-05-05,20:01:59,16941,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7457,2015-05-05,20:14:52,16944,hawaiian_s,1,hawaiian,S,10.5,2015-05-05
7505,2015-05-06,18:05:38,17060,hawaiian_s,1,hawaiian,S,10.5,2015-05-06
7509,2015-05-06,18:56:24,17070,hawaiian_s,1,hawaiian,S,10.5,2015-05-06
7518,2015-05-06,21:22:02,17091,hawaiian_s,1,hawaiian,S,10.5,2015-05-06
7569,2015-05-07,19:44:03,17205,hawaiian_s,1,hawaiian,S,10.5,2015-05-07
7573,2015-05-07,20:18:38,17212,hawaiian_s,1,hawaiian,S,10.5,2015-05-07
7590,2015-05-08,12:32:04,17250,hawaiian_s,1,hawaiian,S,10.5,2015-05-08
7624,2015-05-08,18:48:23,17333,hawaiian_s,1,hawaiian,S,10.5,2015-05-08
7656,2015-05-09,13:10:51,17417,hawaiian_s,1,hawaiian,S,10.5,2015-05-09
7736,2015-05-10,17:45:17,17625,hawaiian_s,1,hawaiian,S,10.5,2015-05-10
7778,2015-05-11,13:20:19,17713,hawaiian_s,1,hawaiian,S,10.5,2015-05-11
7806,2015-05-11,19:02:18,17790,hawaiian_s,1,hawaiian,S,10.5,2015-05-11
7812,2015-05-11,19:34:35,17803,hawaiian_s,1,hawaiian,S,10.5,2015-05-11
7822,2015-05-12,11:51:13,17824,hawaiian_s,1,hawaiian,S,10.5,2015-05-12
7827,2015-05-12,12:22:07,17844,hawaiian_s,1,hawaiian,S,10.5,2015-05-12
7834,2015-05-12,13:12:30,17858,hawaiian_s,1,hawaiian,S,10.5,2015-05-12
7891,2015-05-13,12:17:17,17973,hawaiian_s,1,hawaiian,S,10.5,2015-05-13
7909,2015-05-13,14:57:07,18027,hawaiian_s,1,hawaiian,S,10.5,2015-05-13
7938,2015-05-13,19:49:16,18085,hawaiian_s,1,hawaiian,S,10.5,2015-05-13
7959,2015-05-14,12:57:13,18132,hawaiian_s,2,hawaiian,S,10.5,2015-05-14
8004,2015-05-14,20:11:21,18234,hawaiian_s,1,hawaiian,S,10.5,2015-05-14
8010,2015-05-14,20:56:52,18242,hawaiian_s,1,hawaiian,S,10.5,2015-05-14
8033,2015-05-15,13:31:59,18292,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8040,2015-05-15,14:13:27,18311,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8042,2015-05-15,14:39:02,18321,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8051,2015-05-15,16:48:04,18338,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8059,2015-05-15,17:51:11,18354,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8067,2015-05-15,18:32:16,18372,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8074,2015-05-15,18:52:08,18391,hawaiian_s,1,hawaiian,S,10.5,2015-05-15
8122,2015-05-16,14:35:18,18500,hawaiian_s,1,hawaiian,S,10.5,2015-05-16
8123,2015-05-16,14:54:33,18503,hawaiian_s,1,hawaiian,S,10.5,2015-05-16
8147,2015-05-16,18:45:27,18559,hawaiian_s,1,hawaiian,S,10.5,2015-05-16
8148,2015-05-16,19:09:17,18562,hawaiian_s,1,hawaiian,S,10.5,2015-05-16
8179,2015-05-17,13:57:19,18616,hawaiian_s,1,hawaiian,S,10.5,2015-05-17
8215,2015-05-17,21:17:33,18697,hawaiian_s,1,hawaiian,S,10.5,2015-05-17
8250,2015-05-18,16:49:04,18773,hawaiian_s,1,hawaiian,S,10.5,2015-05-18
8269,2015-05-18,20:12:06,18821,hawaiian_s,1,hawaiian,S,10.5,2015-05-18
8286,2015-05-19,12:42:46,18878,hawaiian_s,1,hawaiian,S,10.5,2015-05-19
8358,2015-05-20,17:11:48,19034,hawaiian_s,1,hawaiian,S,10.5,2015-05-20
8394,2015-05-21,13:00:08,19110,hawaiian_s,1,hawaiian,S,10.5,2015-05-21
8399,2015-05-21,13:23:02,19116,hawaiian_s,1,hawaiian,S,10.5,2015-05-21
8412,2015-05-21,16:55:38,19140,hawaiian_s,1,hawaiian,S,10.5,2015-05-21
8456,2015-05-22,13:23:59,19236,hawaiian_s,1,hawaiian,S,10.5,2015-05-22
8518,2015-05-23,12:43:51,19373,hawaiian_s,1,hawaiian,S,10.5,2015-05-23
8568,2015-05-23,21:28:11,19489,hawaiian_s,1,hawaiian,S,10.5,2015-05-23
8603,2015-05-24,16:41:14,19566,hawaiian_s,1,hawaiian,S,10.5,2015-05-24
8621,2015-05-24,19:36:06,19607,hawaiian_s,1,hawaiian,S,10.5,2015-05-24
8686,2015-05-25,21:50:54,19751,hawaiian_s,1,hawaiian,S,10.5,2015-05-25
8714,2015-05-26,18:22:11,19816,hawaiian_s,1,hawaiian,S,10.5,2015-05-26
8741,2015-05-27,12:08:42,19881,hawaiian_s,1,hawaiian,S,10.5,2015-05-27
8768,2015-05-27,17:13:15,19938,hawaiian_s,1,hawaiian,S,10.5,2015-05-27
8776,2015-05-27,18:32:56,19956,hawaiian_s,1,hawaiian,S,10.5,2015-05-27
8798,2015-05-28,12:18:44,20004,hawaiian_s,1,hawaiian,S,10.5,2015-05-28
8861,2015-05-29,13:44:56,20158,hawaiian_s,1,hawaiian,S,10.5,2015-05-29
8866,2015-05-29,14:21:14,20173,hawaiian_s,1,hawaiian,S,10.5,2015-05-29
8908,2015-05-29,21:33:26,20277,hawaiian_s,1,hawaiian,S,10.5,2015-05-29
8977,2015-05-31,13:25:21,20438,hawaiian_s,1,hawaiian,S,10.5,2015-05-31
8982,2015-05-31,14:50:31,20453,hawaiian_s,1,hawaiian,S,10.5,2015-05-31
8991,2015-05-31,16:47:51,20471,hawaiian_s,1,hawaiian,S,10.5,2015-05-31
9063,2015-06-01,15:52:27,20644,hawaiian_s,1,hawaiian,S,10.5,2015-06-01
9065,2015-06-01,15:56:47,20648,hawaiian_s,1,hawaiian,S,10.5,2015-06-01
9079,2015-06-01,18:39:07,20681,hawaiian_s,1,hawaiian,S,10.5,2015-06-01
9092,2015-06-01,21:01:55,20713,hawaiian_s,1,hawaiian,S,10.5,2015-06-01
9101,2015-06-02,12:14:18,20739,hawaiian_s,1,hawaiian,S,10.5,2015-06-02
9191,2015-06-03,17:17:33,20947,hawaiian_s,1,hawaiian,S,10.5,2015-06-03
9207,2015-06-04,12:09:28,20987,hawaiian_s,1,hawaiian,S,10.5,2015-06-04
9213,2015-06-04,12:41:23,21014,hawaiian_s,1,hawaiian,S,10.5,2015-06-04
9260,2015-06-04,21:51:14,21115,hawaiian_s,1,hawaiian,S,10.5,2015-06-04
9281,2015-06-05,14:29:32,21161,hawaiian_s,1,hawaiian,S,10.5,2015-06-05
9282,2015-06-05,14:36:07,21164,hawaiian_s,1,hawaiian,S,10.5,2015-06-05
9334,2015-06-06,13:07:10,21293,hawaiian_s,1,hawaiian,S,10.5,2015-06-06
9414,2015-06-07,16:32:18,21455,hawaiian_s,1,hawaiian,S,10.5,2015-06-07
9415,2015-06-07,16:50:20,21458,hawaiian_s,1,hawaiian,S,10.5,2015-06-07
9463,2015-06-08,13:26:37,21559,hawaiian_s,1,hawaiian,S,10.5,2015-06-08
9465,2015-06-08,13:59:54,21569,hawaiian_s,1,hawaiian,S,10.5,2015-06-08
9473,2015-06-08,16:48:08,21588,hawaiian_s,1,hawaiian,S,10.5,2015-06-08
9489,2015-06-08,18:38:39,21620,hawaiian_s,1,hawaiian,S,10.5,2015-06-08
9525,2015-06-09,14:03:08,21702,hawaiian_s,1,hawaiian,S,10.5,2015-06-09
9575,2015-06-10,12:20:23,21818,hawaiian_s,1,hawaiian,S,10.5,2015-06-10
9589,2015-06-10,13:34:03,21853,hawaiian_s,1,hawaiian,S,10.5,2015-06-10
9596,2015-06-10,15:55:45,21864,hawaiian_s,1,hawaiian,S,10.5,2015-06-10
9630,2015-06-11,12:12:58,21925,hawaiian_s,1,hawaiian,S,10.5,2015-06-11
9634,2015-06-11,12:52:36,21935,hawaiian_s,1,hawaiian,S,10.5,2015-06-11
9674,2015-06-11,18:30:26,22040,hawaiian_s,1,hawaiian,S,10.5,2015-06-11
9690,2015-06-11,21:43:38,22064,hawaiian_s,1,hawaiian,S,10.5,2015-06-11
9705,2015-06-12,13:28:13,22095,hawaiian_s,1,hawaiian,S,10.5,2015-06-12
9713,2015-06-12,15:29:38,22111,hawaiian_s,1,hawaiian,S,10.5,2015-06-12
9725,2015-06-12,17:12:23,22136,hawaiian_s,1,hawaiian,S,10.5,2015-06-12
9726,2015-06-12,17:13:43,22140,hawaiian_s,1,hawaiian,S,10.5,2015-06-12
9769,2015-06-13,16:07:15,22245,hawaiian_s,1,hawaiian,S,10.5,2015-06-13
9773,2015-06-13,16:17:30,22253,hawaiian_s,1,hawaiian,S,10.5,2015-06-13
9801,2015-06-13,20:10:21,22314,hawaiian_s,1,hawaiian,S,10.5,2015-06-13
9868,2015-06-15,12:13:15,22467,hawaiian_s,1,hawaiian,S,10.5,2015-06-15
9883,2015-06-15,13:33:57,22502,hawaiian_s,1,hawaiian,S,10.5,2015-06-15
9888,2015-06-15,15:35:01,22513,hawaiian_s,1,hawaiian,S,10.5,2015-06-15
9922,2015-06-15,19:18:21,22575,hawaiian_s,1,hawaiian,S,10.5,2015-06-15
9936,2015-06-15,22:54:40,22601,hawaiian_s,1,hawaiian,S,10.5,2015-06-15
9997,2015-06-17,11:53:46,22731,hawaiian_s,1,hawaiian,S,10.5,2015-06-17
10004,2015-06-17,12:44:31,22759,hawaiian_s,1,hawaiian,S,10.5,2015-06-17
10019,2015-06-17,15:42:11,22790,hawaiian_s,2,hawaiian,S,10.5,2015-06-17
10063,2015-06-18,13:32:02,22880,hawaiian_s,1,hawaiian,S,10.5,2015-06-18
10076,2015-06-18,16:07:56,22906,hawaiian_s,1,hawaiian,S,10.5,2015-06-18
10089,2015-06-18,18:20:23,22936,hawaiian_s,1,hawaiian,S,10.5,2015-06-18
10106,2015-06-19,12:20:53,22964,hawaiian_s,1,hawaiian,S,10.5,2015-06-19
10119,2015-06-19,13:38:04,22987,hawaiian_s,1,hawaiian,S,10.5,2015-06-19
10165,2015-06-19,21:12:01,23098,hawaiian_s,1,hawaiian,S,10.5,2015-06-19
10178,2015-06-20,12:07:12,23133,hawaiian_s,1,hawaiian,S,10.5,2015-06-20
10179,2015-06-20,12:18:46,23136,hawaiian_s,1,hawaiian,S,10.5,2015-06-20
10272,2015-06-21,21:24:34,23355,hawaiian_s,1,hawaiian,S,10.5,2015-06-21
10278,2015-06-22,12:28:42,23371,hawaiian_s,1,hawaiian,S,10.5,2015-06-22
10297,2015-06-22,15:46:22,23428,hawaiian_s,1,hawaiian,S,10.5,2015-06-22
10311,2015-06-22,18:41:18,23459,hawaiian_s,1,hawaiian,S,10.5,2015-06-22
10354,2015-06-23,14:42:01,23548,hawaiian_s,1,hawaiian,S,10.5,2015-06-23
10425,2015-06-24,17:36:07,23702,hawaiian_s,1,hawaiian,S,10.5,2015-06-24
10457,2015-06-25,12:22:42,23776,hawaiian_s,1,hawaiian,S,10.5,2015-06-25
10484,2015-06-25,17:19:05,23844,hawaiian_s,1,hawaiian,S,10.5,2015-06-25
10536,2015-06-26,15:21:03,23967,hawaiian_s,1,hawaiian,S,10.5,2015-06-26
10627,2015-06-27,19:38:35,24189,hawaiian_s,1,hawaiian,S,10.5,2015-06-27
10655,2015-06-28,14:40:01,24245,hawaiian_s,1,hawaiian,S,10.5,2015-06-28
10664,2015-06-28,16:21:56,24270,hawaiian_s,1,hawaiian,S,10.5,2015-06-28
10676,2015-06-28,18:53:49,24295,hawaiian_s,1,hawaiian,S,10.5,2015-06-28
10697,2015-06-29,12:01:25,24335,hawaiian_s,1,hawaiian,S,10.5,2015-06-29
10723,2015-06-29,17:51:34,24400,hawaiian_s,1,hawaiian,S,10.5,2015-06-29
10737,2015-06-29,20:33:01,24430,hawaiian_s,1,hawaiian,S,10.5,2015-06-29
10740,2015-06-29,21:05:59,24437,hawaiian_s,1,hawaiian,S,10.5,2015-06-29
10810,2015-07-01,13:19:18,24588,hawaiian_s,1,hawaiian,S,10.5,2015-07-01
10889,2015-07-02,13:44:12,24751,hawaiian_s,1,hawaiian,S,10.5,2015-07-02
10903,2015-07-02,16:55:42,24784,hawaiian_s,1,hawaiian,S,10.5,2015-07-02
10911,2015-07-02,17:37:47,24807,hawaiian_s,1,hawaiian,S,10.5,2015-07-02
10942,2015-07-03,13:09:50,24882,hawaiian_s,1,hawaiian,S,10.5,2015-07-03
10945,2015-07-03,13:36:20,24891,hawaiian_s,1,hawaiian,S,10.5,2015-07-03
11021,2015-07-04,12:39:59,25053,hawaiian_s,1,hawaiian,S,10.5,2015-07-04
11070,2015-07-04,18:43:33,25152,hawaiian_s,1,hawaiian,S,10.5,2015-07-04
11090,2015-07-04,19:56:12,25192,hawaiian_s,1,hawaiian,S,10.5,2015-07-04
11094,2015-07-04,20:14:26,25202,hawaiian_s,1,hawaiian,S,10.5,2015-07-04
11109,2015-07-04,21:26:10,25244,hawaiian_s,1,hawaiian,S,10.5,2015-07-04
11142,2015-07-05,16:48:26,25321,hawaiian_s,1,hawaiian,S,10.5,2015-07-05
11153,2015-07-05,18:59:20,25341,hawaiian_s,1,hawaiian,S,10.5,2015-07-05
11175,2015-07-06,12:42:44,25399,hawaiian_s,1,hawaiian,S,10.5,2015-07-06
11188,2015-07-06,14:22:05,25436,hawaiian_s,1,hawaiian,S,10.5,2015-07-06
11207,2015-07-06,18:18:11,25472,hawaiian_s,1,hawaiian,S,10.5,2015-07-06
11245,2015-07-07,16:41:56,25573,hawaiian_s,2,hawaiian,S,10.5,2015-07-07
11246,2015-07-07,17:05:58,25576,hawaiian_s,1,hawaiian,S,10.5,2015-07-07
11291,2015-07-08,12:44:24,25664,hawaiian_s,1,hawaiian,S,10.5,2015-07-08
11404,2015-07-10,12:10:35,25911,hawaiian_s,1,hawaiian,S,10.5,2015-07-10
11517,2015-07-11,20:43:19,26157,hawaiian_s,1,hawaiian,S,10.5,2015-07-11
11538,2015-07-12,14:17:07,26205,hawaiian_s,1,hawaiian,S,10.5,2015-07-12
11588,2015-07-13,11:45:51,26319,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11602,2015-07-13,13:50:20,26357,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11605,2015-07-13,14:30:53,26364,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11608,2015-07-13,15:33:26,26371,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11620,2015-07-13,18:05:54,26394,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11623,2015-07-13,18:27:55,26402,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11629,2015-07-13,19:23:12,26414,hawaiian_s,1,hawaiian,S,10.5,2015-07-13
11699,2015-07-15,12:05:13,26554,hawaiian_s,1,hawaiian,S,10.5,2015-07-15
11734,2015-07-15,17:22:04,26644,hawaiian_s,1,hawaiian,S,10.5,2015-07-15
11797,2015-07-16,18:24:13,26796,hawaiian_s,1,hawaiian,S,10.5,2015-07-16
11808,2015-07-16,21:38:18,26825,hawaiian_s,1,hawaiian,S,10.5,2015-07-16
11828,2015-07-17,13:36:33,26879,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11832,2015-07-17,14:08:59,26885,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11834,2015-07-17,14:18:41,26895,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11848,2015-07-17,16:34:16,26926,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11864,2015-07-17,19:13:43,26962,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11873,2015-07-17,20:56:48,26979,hawaiian_s,1,hawaiian,S,10.5,2015-07-17
11955,2015-07-19,13:55:33,27164,hawaiian_s,1,hawaiian,S,10.5,2015-07-19
12034,2015-07-20,16:18:25,27341,hawaiian_s,1,hawaiian,S,10.5,2015-07-20
12113,2015-07-21,21:11:40,27524,hawaiian_s,1,hawaiian,S,10.5,2015-07-21
12149,2015-07-22,16:32:53,27592,hawaiian_s,1,hawaiian,S,10.5,2015-07-22
12155,2015-07-22,17:42:45,27609,hawaiian_s,1,hawaiian,S,10.5,2015-07-22
12173,2015-07-22,21:04:18,27649,hawaiian_s,1,hawaiian,S,10.5,2015-07-22
12183,2015-07-23,11:40:33,27663,hawaiian_s,1,hawaiian,S,10.5,2015-07-23
12199,2015-07-23,13:35:09,27703,hawaiian_s,1,hawaiian,S,10.5,2015-07-23
12211,2015-07-23,15:42:29,27729,hawaiian_s,1,hawaiian,S,10.5,2015-07-23
12234,2015-07-23,19:31:11,27771,hawaiian_s,1,hawaiian,S,10.5,2015-07-23
12302,2015-07-24,19:23:29,27942,hawaiian_s,1,hawaiian,S,10.5,2015-07-24
12312,2015-07-24,21:03:15,27964,hawaiian_s,1,hawaiian,S,10.5,2015-07-24
12321,2015-07-25,11:54:59,27982,hawaiian_s,1,hawaiian,S,10.5,2015-07-25
12338,2015-07-25,16:33:43,28024,hawaiian_s,1,hawaiian,S,10.5,2015-07-25
12347,2015-07-25,18:01:03,28045,hawaiian_s,1,hawaiian,S,10.5,2015-07-25
12363,2015-07-25,20:07:14,28087,hawaiian_s,1,hawaiian,S,10.5,2015-07-25
12373,2015-07-25,21:40:05,28106,hawaiian_s,1,hawaiian,S,10.5,2015-07-25
12452,2015-07-27,13:48:04,28268,hawaiian_s,1,hawaiian,S,10.5,2015-07-27
